Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Chg_Avg_Spnd_Per_Dsg_Unt_21_22,CAGR_Avg_Spnd_Per_Dsg_Unt_18_22
Amantadine,Amantadine HCl,1,Major Pharmaceu,33884.39,23678,486,126,1.4310494974,69.720967078,268.92373016,0,63701.26,48093,1002,217,1.3245432807,63.574111776,293.55419355,0,70103.41,56723,1159,221,1.2358903796,60.486117343,317.21,0,37258.81,34394,769,163,1.0832938885,48.450988296,228.58165644,0,16316.28,17376,406,105,0.9390124309,40.187881773,155.39314286,0,-0.133187733,-0.099975832
Amantadine,Amantadine HCl,1,Banner Pharmaca,27959.84,23247,444,189,1.2027289543,62.972612613,147.93566138,0,9460.4,8693,205,49,1.0882779248,46.148292683,193.06938776,0,3668.65,3794,94,24,0.966960991,39.028191489,152.86041667,0,1026.66,906,42,,1.1331788079,24.444285714,,0,692.71,766,31,,0.9043211488,22.345483871,,0,-0.201960765,-0.068809085
Amantadine,Amantadine HCl,1,Advagen Pharma,,,,,,,,,,,,,,,,,,,,,,,,,132414.99,162476,2328,1233,0.8149818435,56.879291237,107.39253041,0,960615.74,1753293.5,21269,6744,0.547892147,45.165063708,142.44005635,0,-0.32772472,-0.32772472
Amantadine,Amantadine HCl,1,"Athem, LLC",,,,,,,,,,,,,,,,,,,,,,,,,104708.03,97436,664,613,1.0746339135,157.69281627,170.81244698,0,571578.75,540053,4134,1546,1.0583752891,138.26288099,369.71458603,0,-0.015129454,-0.015129454
Amantadine,Amantadine HCl,1,Avet Pharmaceut,1855283.13,1616464,21815,5870,1.1477416942,85.046212698,316.06186201,0,2455896.18,2612427.133,32782,8036,0.9400821745,74.915995973,305.61176954,0,2334195.05,2742117,32558,8321,0.8512383133,71.693440936,280.51857349,0,2106238.21,2544871,28854,7298,0.8276404619,72.996402925,288.60485201,0,2230039.38,2597689,29507,7369,0.8584705021,75.576621819,302.62442394,0,0.0372505231,-0.070027075
Amantadine,Amantadine HCl,1,Hi-Tech/Akorn C,111727.58,2555271.548,4742,1266,0.0437243471,23.561277942,88.252432859,0,95995.87,1909507.52,3617,1287,0.0502725802,26.540190766,74.588865579,0,160817.44,2838045,5606,1317,0.0566648661,28.686664288,122.1089142,0,155676.91,2832929,5649,1381,0.0549526338,27.558312976,112.72766836,0,138112.83,2635379,5339,1355,0.0524071984,25.868670163,101.92828782,0,-0.046320536,0.046325724
Amantadine,Amantadine HCl,1,Zydus Pharmaceu,3499321.38,3550589,43499,11996,0.9855608126,80.446018989,291.70735078,0,3322021.36,3743856,43872,12421,0.8873261578,75.720764041,267.45200547,0,4405868.78,5458907.962,63978,16211,0.807097099,68.865372159,271.78266486,0,5430500.72,6850721,78597,20588,0.7926903927,69.092977086,263.77019235,0,7080904.23,9082579,100293,26092,0.7796138333,70.602177919,271.38219493,0,-0.016496427,-0.05691893
Amantadine,Amantadine HCl,1,Alembic Pharmac,5046601.01,4642643,62255,15176,1.0870103538,81.063384628,332.53828479,0,3505444.21,5025717,65615,15498,0.6975013137,53.42443359,226.18687637,0,3444086.08,5561692,69078,15828,0.619251494,49.857929876,217.5945211,0,4147575.42,6138295.5,72427,18208,0.6756942121,57.26559736,227.78863247,0,6259060.95,8878393.367,103498,28343,0.7318808764,60.475187443,220.83269061,0,0.083153982,-0.094159613
Amantadine,Amantadine HCl,1,Strides Pharma,4825922.57,3943892,52077,17275,1.2212179296,92.668981892,279.35875948,0,8348719.12,7614200.998,101608,27279,1.0686920893,82.165962523,306.04930973,0,9063523.43,9048055.05,116623,27478,0.97586639,77.716431836,329.84654742,0,9025837.73,9233098.993,114404,25557,0.9589711537,78.894424408,353.16499315,0,3899692.57,3790285.43,62034,15301,1.0304877484,62.863793565,254.86520946,0,0.0745763774,-0.041565551
Amantadine,Amantadine HCl,1,Jubilant Cadist,14667.83,10409,144,114,1.4091488135,101.85993056,128.66517544,0,846624.07,604860.75,8770,2859,1.3997007906,96.536381984,296.12594264,0,313119.53,268014,3845,1744,1.1682954249,81.435508453,179.54101491,0,301821.3,241617.5,4229,1212,1.2491698656,71.369425396,249.02747525,0,16447.05,13596.5,253,108,1.2096532196,65.008102767,152.2875,0,-0.031634325,-0.037443998
Amantadine,Amantadine HCl,1,"Cipla USA, Inc.",1197780.68,838838,12289,4859,1.4209357438,97.467709334,246.50765178,0,648663.52,524654,4238,2203,1.1955146399,153.05887683,294.4455379,0,127319.4,115084,784,485,1.0612190805,162.39719388,262.5142268,0,9936.47,7756,198,43,1.2750501404,50.184191919,231.08069767,0,4946.21,5347,115,23,0.9353599754,43.010521739,215.0526087,0,-0.266413182,-0.099256606
Amantadine,Amantadine HCl,1,Morton Grove Ph,71212.03,1008068.5,1576,433,0.0706420546,45.185298223,164.46196305,0,46111.32,751106.5,1179,394,0.0613911875,39.110534351,117.03380711,0,42997.1,770244,1159,320,0.0558227003,37.098446937,134.3659375,0,13320.21,263524,395,212,0.0505464777,33.722050633,62.831179245,0,1292.85,29370,82,29,0.0440194076,15.766463415,44.581034483,0,-0.129130069,-0.111524988
Amantadine,Amantadine HCl,1,Lannett Co. Inc,24460.6,18994,335,94,1.2878066758,73.016716418,260.21914894,0,15143.5,14726,239,82,1.0283512155,63.361924686,184.67682927,0,18069.34,22045,341,82,0.8196570651,52.989266862,220.35780488,0,13517.38,15949,274,63,0.8475377767,49.33350365,214.5615873,0,7427.8,9090,146,48,0.817139714,50.875342466,154.74583333,0,-0.035866322,-0.107493451
Amantadine,Amantadine HCl,1,Upsher Smith La,10308503.81,7888725.25,114380,27915,1.3119787812,90.125055167,369.28188465,0,8629852.74,7129002.735,98245,24071,1.2112259785,87.840121533,358.51658593,0,8974737.29,7358699.79,95518,24592,1.2205181283,93.958597228,364.94540054,0,9139047.66,7975241.08,106890,25848,1.1387367443,85.499557115,353.56885097,0,8233604.71,7350659.366,101594,26448,1.108470669,81.044202512,311.31294276,0,-0.026578641,-0.041263308
Amantadine,Amantadine HCl,1,Marlex Pharm.,,,,,,,,,,,,,,,,,,,,,,,,,3901.45,3412,69,21,1.1396016489,56.542753623,185.78333333,0,11891.91,11138,185,61,1.0768604768,64.280594595,194.94934426,0,-0.055055354,-0.055055354
Amantadine,Amantadine HCl,1,Pharm Assoc Inc,344530.17,6889095.956,15849,3179,0.0500109408,21.738290744,108.37690154,0,409831.73,7855235.35,17308,3553,0.0521730682,23.678745667,115.3480805,0,352048.12,6939514.5,14439,3239,0.0507309438,24.381752199,108.69037357,0,386636.26,7347430.612,14702,3324,0.0526219682,26.298208407,116.31656438,0,396210.82,7571686.889,15302,3451,0.0523279456,25.892747353,114.81043755,0,-0.005587449,0.0113865297
Amantadine,Amantadine HCl,1,Rising Pharm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13095.99,19078,317,239,0.6864445959,41.312271293,54.794937238,0,,
Amantadine,Amantadine HCl,1,Actavis/Teva,6875562.9,5232145.16,75207,18175,1.3127848782,91.4218477,378.29782118,0,5823577.13,4861778.95,65795,18659,1.1869483217,88.510937457,312.10553245,0,2835483.51,2547908.1,34936,13238,1.103991263,81.162225498,214.19274135,0,114586.51,96707,1616,784,1.1857859836,70.907493812,146.15626276,0,447488.45,420058.5,4877,2673,1.0653003094,91.754859545,167.41056865,0,-0.10160828,-0.050883285
Amantadine,Amantadine HCl,1,Bionpharma Inc.,6146410.32,6444348,76055,22529,0.9537675991,80.815335218,272.82215456,0,4192699.5,5755925,57871,17329,0.7284145467,72.449059114,241.94699636,0,3821150.16,5799667,52086,16018,0.6588568206,73.362326921,238.5535123,0,3464153.75,5301685,43578,14746,0.6534061812,79.493178898,234.92158891,0,2029348.56,3079741,24615,8809,0.658934813,82.443573431,230.37218299,0,0.0084612481,-0.088304162
Amantadine,Amantadine HCl,1,Upsher-Smith La,13882.98,9169,164,52,1.5141214963,84.652317073,266.98038462,0,22491.01,16103,276,75,1.3966968888,81.489166667,299.88013333,0,20133.13,16520,271,79,1.2187124697,74.29199262,254.84974684,0,18329.85,14034,259,74,1.3061030355,70.771621622,247.70067568,0,15978.3,13576,230,65,1.1769519741,69.470869565,245.82,0,-0.098882751,-0.061034784
Amaryl,Glimepiride,1,Overall,1167864.63,391866,4469,935,2.9765504562,261.32571716,1249.0530802,0,1022041.6,343061,3901,852,2.9911280127,261.99477057,1199.5793427,0,936987.03,314815,3262,731,2.9689353456,287.24311159,1281.7880027,0,800348.07,262751,2559,596,3.0441576827,312.75813599,1342.8658893,0,660714.59,211692,1980,458,3.1478251723,333.69423737,1442.6082751,0,0.0340545728,0.0140849532
Amaryl,Glimepiride,1,Sanofi-Aventis,1167864.63,391866,4469,935,2.9765504562,261.32571716,1249.0530802,0,1022041.6,343061,3901,852,2.9911280127,261.99477057,1199.5793427,0,936987.03,314815,3262,731,2.9689353456,287.24311159,1281.7880027,0,800348.07,262751,2559,596,3.0441576827,312.75813599,1342.8658893,0,660714.59,211692,1980,458,3.1478251723,333.69423737,1442.6082751,0,0.0340545728,0.0140849532
Ambien,Zolpidem Tartrate,1,Overall,13099802.66,782770.006,21244,3743,16.735193236,616.63541047,3499.8136949,0,13087918.15,760020,20683,3557,17.219992403,632.78625683,3679.48219,0,12961929.89,703154,18934,3203,18.434537111,684.58486796,4046.809207,0,12822930.26,654523,17498,2934,19.592501254,732.82262316,4370.4602113,0,12634405.62,612485,16372,2787,20.629308589,771.70813706,4533.3353498,0,0.0529185795,0.0536915209
Ambien,Zolpidem Tartrate,1,Sanofi-Aventis,13099802.66,782770.006,21244,3743,16.735193236,616.63541047,3499.8136949,0,13087918.15,760020,20683,3557,17.219992403,632.78625683,3679.48219,0,12961929.89,703154,18934,3203,18.434537111,684.58486796,4046.809207,0,12822930.26,654523,17498,2934,19.592501254,732.82262316,4370.4602113,0,12634405.62,612485,16372,2787,20.629308589,771.70813706,4533.3353498,0,0.0529185795,0.0536915209
Ambien Cr,Zolpidem Tartrate,1,Overall,7811388.27,490899,13304,2036,15.934973097,587.1458411,3836.6347102,0,7409290.91,441633,11840,1696,16.801515708,625.78470524,4368.6856781,0,7662022.75,426176,11069,1703,17.993230206,692.20550637,4499.1325602,0,7695945.78,401340,10525,1523,19.191484792,731.20624988,5053.1489035,0,5838738.55,286341,7687,1310,20.457747241,759.56010797,4457.0523282,0,0.0659804316,0.0644533142
Ambien Cr,Zolpidem Tartrate,1,Sanofi-Aventis,7811388.27,490899,13304,2036,15.934973097,587.1458411,3836.6347102,0,7409290.91,441633,11840,1696,16.801515708,625.78470524,4368.6856781,0,7662022.75,426176,11069,1703,17.993230206,692.20550637,4499.1325602,0,7695945.78,401340,10525,1523,19.191484792,731.20624988,5053.1489035,0,5838738.55,286341,7687,1310,20.457747241,759.56010797,4457.0523282,0,0.0659804316,0.0644533142
Ambisome,Amphotericin B Liposome,1,Overall,746873.35,22549.57,469,93,33.121400985,1592.4804904,8030.8962366,0,1397988.6,13458.5,618,154,103.87402757,2262.1174757,9077.8480519,1,1682796.84,22034.85,652,155,76.369788766,2580.9767485,10856.753806,1,1974072.89,26806.84,693,185,73.640641344,2848.5900289,10670.66427,1,2022791.91,23685.01,660,147,85.403886678,3064.8362273,13760.489184,1,0.1597384966,0.2671914509
Ambisome,Amphotericin B Liposome,1,Astellas Pharma,746873.35,22549.57,469,93,33.121400985,1592.4804904,8030.8962366,0,1397988.6,13458.5,618,154,103.87402757,2262.1174757,9077.8480519,1,1682796.84,22034.85,652,155,76.369788766,2580.9767485,10856.753806,1,1974072.89,26806.84,693,185,73.640641344,2848.5900289,10670.66427,1,2022791.91,23685.01,660,147,85.403886678,3064.8362273,13760.489184,1,0.1597384966,0.2671914509
Ambrisentan,Ambrisentan,7,Overall,,,,,,,,,121108501.27,693899,22452,4717,174.08438298,5394.1074857,25674.89957,0,266411972.06,1625883,52016,6051,163.8193975,5121.7312377,44027.759389,0,253349829.29,1729650,55877,6433,146.20617948,4534.0628396,39382.843042,0,249241696.88,1773677,56934,6414,140.38664362,4377.7302996,38859.011051,0,-0.039803624,-0.069202247
Ambrisentan,Ambrisentan,1,Mylan,,,,,,,,,9415699.52,70316,2159,537,133.47696989,4361.1391941,17533.891099,0,41425492.55,277195,8191,1064,149.24377908,5057.4401843,38933.7336,0,39226055.23,295549,9512,1131,132.67661809,4123.8493724,34682.630619,0,17307664.3,165947,5312,1021,103.98602556,3258.219936,16951.67904,0,-0.216244527,-0.079855121
Ambrisentan,Ambrisentan,1,Sun Pharma Glob,,,,,,,,,59480917.76,271593,8680,1696,218.98878428,6852.6402949,35071.295849,0,100087329.75,515418,16360,1919,194.18574682,6117.8074419,52155.982152,0,82467346.47,483052,15258,1868,170.72488117,5404.8595144,44147.401751,0,80005038.51,487965,15386,1839,163.95518483,5199.8595158,43504.643018,0,-0.039652664,-0.091968125
Ambrisentan,Ambrisentan,1,Zydus Pharmaceu,,,,,,,,,1739649.97,7680,234,147,226.46744189,7434.4015812,11834.353537,0,24619111.81,173291,5748,2221,142.06328258,4283.0744276,11084.696898,0,65201866.26,505618,16786,2774,128.95004318,3884.3003848,23504.638161,0,49832573.88,407400,13343,1597,122.32286015,3734.7353579,31203.865924,0,-0.051393415,-0.185607152
Ambrisentan,Ambrisentan,1,Apotex Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92929.4,420,14,,221.26047619,6637.8142857,,1,,
Ambrisentan,Ambrisentan,1,Actavis/Teva,,,,,,,,,46957967.3,323850,10757,2330,144.99699576,4365.3404574,20153.634034,0,84760969.66,556500,18460,2726,152.30904571,4591.6018234,31093.532524,0,1853713.05,13830,362,100,136.92184672,5120.7542818,18537.1305,0,455515.59,8460,230,72,56.445662673,1980.5025652,6326.6054167,1,-0.587752692,-0.269830215
Ambrisentan,Ambrisentan,1,Par Pharm.,,,,,,,,,,,,,,,,,6733729.48,30961,1027,884,217.46374399,6556.6986173,7617.3410407,0,713533.91,3750,116,32,186.48162235,6151.1543966,22297.934688,0,420710.13,2010,67,,209.30852239,6279.2556716,,0,0.1224083089,-0.018929933
Ambrisentan,Ambrisentan,1,"Cipla USA, Inc.",,,,,,,,,3514266.72,20460,622,199,171.73163419,5649.9464952,17659.631759,0,8785338.81,72518,2230,310,121.23550275,3939.6138161,28339.802613,0,63887314.37,427851,13843,2327,149.30791453,4615.1350408,27454.797752,0,101127265.07,701475,22582,2599,144.1646968,4478.2244739,38910.067361,0,-0.034447054,-0.056657198
Amcinonide,Amcinonide,1,Overall,387351.9,79005,954,541,4.9227902834,406.02924528,715.99242144,0,243326.37,46005,701,374,5.3120399266,347.11322397,650.60526738,0,161625.33,29370,507,258,5.5032544544,318.78763314,626.45476744,0,123410.35,23100,390,236,5.3425967173,316.43679487,522.92521186,0,109698.03,20460,336,176,5.361585044,326.48223214,623.28426136,0,0.0035541381,0.0215754934
Amcinonide,Amcinonide,1,Fougera/Sandoz,387351.9,79005,954,541,4.9227902834,406.02924528,715.99242144,0,243326.37,46005,701,374,5.3120399266,347.11322397,650.60526738,0,161625.33,29370,507,258,5.5032544544,318.78763314,626.45476744,0,123410.35,23100,390,236,5.3425967173,316.43679487,522.92521186,0,109698.03,20460,336,176,5.361585044,326.48223214,623.28426136,0,0.0035541381,0.0215754934
Amerge,Naratriptan HCl,1,Overall,501019.1,8889,612,113,56.362094533,818.65866013,4433.7973451,0,463701.88,8089,572,107,57.320364417,810.66762238,4333.6624299,0,513604.27,8904,573,108,57.678506649,896.34253054,4755.5950926,0,444943.58,7585,464,96,58.643555816,958.93012931,4634.8289583,0,255087.51,4307,268,66,59.227209446,951.81906716,3864.9622727,0,0.0099525621,0.0124732009
Amerge,Naratriptan HCl,1,Glaxosmithkline,501019.1,8889,612,113,56.362094533,818.65866013,4433.7973451,0,463701.88,8089,572,107,57.320364417,810.66762238,4333.6624299,0,513604.27,8904,573,108,57.678506649,896.34253054,4755.5950926,0,444943.58,7585,464,96,58.643555816,958.93012931,4634.8289583,0,255087.51,4307,268,66,59.227209446,951.81906716,3864.9622727,0,0.0099525621,0.0124732009
Amethia,L-Norgest/E.Estradiol-E.Estrad,1,Overall,79153.79,49574,542,284,1.5966795094,146.04020295,278.71052817,0,60776.52,39465,440,208,1.5400106423,138.12845455,292.19480769,0,58349.5,39032,433,238,1.4949144292,134.75635104,245.16596639,0,36046.88,31577,344,172,1.1415549292,104.78744186,209.57488372,0,16293.01,16723,180,94,0.9742875082,90.516722222,173.32989362,0,-0.14652595,-0.116172835
Amethia,L-Norgest/E.Estradiol-E.Estrad,1,Mayne Pharma In,79153.79,49574,542,284,1.5966795094,146.04020295,278.71052817,0,60776.52,39465,440,208,1.5400106423,138.12845455,292.19480769,0,58349.5,39032,433,238,1.4949144292,134.75635104,245.16596639,0,36046.88,31577,344,172,1.1415549292,104.78744186,209.57488372,0,16293.01,16723,180,94,0.9742875082,90.516722222,173.32989362,0,-0.14652595,-0.116172835
Amethyst,Levonorgestrel/Ethin.Estradiol,1,Overall,56853.2,38584,832,176,1.4734916027,68.333173077,323.02954545,0,55136.94,38500,820,173,1.4321283117,67.240170732,318.71063584,0,50941.13,35196,694,167,1.4473556654,73.402204611,305.03670659,0,41429.63,31192,606,141,1.3282133239,68.365726073,293.82716312,0,44650.58,32422,587,147,1.3771692061,76.06572402,303.74544218,0,0.0368584483,-0.016759159
Amethyst,Levonorgestrel/Ethin.Estradiol,1,Actavis/Teva,56853.2,38584,832,176,1.4734916027,68.333173077,323.02954545,0,55136.94,38500,820,173,1.4321283117,67.240170732,318.71063584,0,50941.13,35196,694,167,1.4473556654,73.402204611,305.03670659,0,41429.63,31192,606,141,1.3282133239,68.365726073,293.82716312,0,44650.58,32422,587,147,1.3771692061,76.06572402,303.74544218,0,0.0368584483,-0.016759159
Amicar,Aminocaproic Acid,1,Overall,6755554.68,386303.274,2646,1200,19.124732071,2553.1196825,5629.6289,0,3647619.13,230485.127,1317,603,17.029419793,2769.6424677,6049.1196186,0,988283.28,67454.485,346,182,15.91083155,2856.3100578,5430.1279121,0,549561.6,33562.549,173,80,17.336259042,3176.6566474,6869.52,0,370241.84,21493.5,111,57,18.093728581,3335.5120721,6495.4708772,0,0.0436927908,-0.013758716
Amicar,Aminocaproic Acid,1,Clover Pharmace,6755554.68,386303.274,2646,1200,19.124732071,2553.1196825,5629.6289,0,3647619.13,230485.127,1317,603,17.029419793,2769.6424677,6049.1196186,0,988283.28,67454.485,346,182,15.91083155,2856.3100578,5430.1279121,0,549561.6,33562.549,173,80,17.336259042,3176.6566474,6869.52,0,370241.84,21493.5,111,57,18.093728581,3335.5120721,6495.4708772,0,0.0436927908,-0.013758716
Amikacin Sulfate,Amikacin Sulfate,6,Overall,1788517.03,1073046.1,16532,5224,1.8126614832,108.18515788,342.36543453,0,1478422.98,677941.884,13442,4410,2.5814099608,109.98534295,335.24330612,1,1321260.21,575970.064,11600,3453,2.5618974752,113.90174224,382.6412424,1,1166913.46,519148.782,11338,2855,2.5344193304,102.92057329,408.72625569,0,1105231.56,832631.57,11414,2827,1.9902829435,96.831221307,390.95562787,0,-0.214698641,0.0236453752
Amikacin Sulfate,Amikacin Sulfate,1,Fresenius Kabi,440512.74,326854.414,4584,1605,1.6336102246,96.09789267,274.46276636,0,357244.51,237826.26,3452,1164,1.7769626484,103.48913963,306.91109107,1,293684.72,157204.386,2745,875,2.4064683139,106.98896903,335.63968,1,247679.01,94385.972,2532,563,3.0287745816,97.819514218,439.92719361,0,166806.08,68271.46,1697,407,2.4491236273,98.294684738,409.8429484,0,-0.191381345,0.106536047
Amikacin Sulfate,Amikacin Sulfate,1,Avet/Novaplus,,,,,,,,,,,,,,,,,,,,,,,,,8744.35,3021.88,200,31,2.8544635426,43.72175,282.07580645,0,19311.2,15782.58,392,97,2.1183526609,49.263265306,199.08453608,0,-0.257880639,-0.257880639
Amikacin Sulfate,Amikacin Sulfate,1,West-Ward/Hikma,10915.27,4592,165,88,3.2443652661,66.153151515,124.03715909,0,19304.2,5097,270,110,3.8701164027,71.497037037,175.49272727,0,33411.47,15760,368,148,2.1001215737,90.792038043,225.75317568,0,34840.6,14339.9,321,108,2.3574333659,108.5376947,322.59814815,1,22811.3,9433.1,248,99,2.688549378,91.981048387,230.41717172,1,0.140456149,-0.04589303
Amikacin Sulfate,Amikacin Sulfate,1,Teva Parenteral,427408.11,251271.06,3513,1506,1.6960056123,121.66470538,283.8035259,1,437493.08,194775.124,3430,1292,2.8378392673,127.54900292,338.61693498,1,368017.74,151572.636,3191,1116,2.4657128677,115.32990912,329.765,1,230608.24,112414.084,2068,763,2.1222183882,111.51268859,302.23884666,1,79044.75,335334.86,997,360,0.4977763855,79.282597793,219.56875,0,-0.765445258,-0.263959433
Amikacin Sulfate,Amikacin Sulfate,1,Sagent Pharmace,68134.56,20913.4,788,382,3.2592724829,86.465177665,178.36272251,0,125279.63,42268.2,1610,788,3.1319154992,77.813434783,158.98430203,0,121059.82,57856.18,1445,658,2.2730011748,83.778422145,183.98148936,0,97811.87,40561.7,1397,561,2.447069275,70.015654975,174.35270945,0,159519.77,83890.416,2063,817,2.0190002403,77.324173534,195.25063647,0,-0.17493131,-0.11283597
Amikacin Sulfate,Amikacin Sulfate,1,Avet Pharmaceut,841546.35,469415.226,7482,2379,1.7932044466,112.47612269,353.73953342,0,539101.56,197975.3,4680,1777,2.7231054619,115.19264103,303.37735509,1,505086.46,193576.862,3851,1234,2.9049166433,131.1572215,409.30831442,1,547229.39,254425.246,4820,1313,2.4754059969,113.53306846,416.77790556,0,657738.46,319919.154,6017,1576,2.0612085227,109.31335549,417.34673858,0,-0.167325067,0.035435452
Amiloride HCl,Amiloride HCl,3,Overall,2039375.55,6107566.5,74490,21914,0.33057958,27.377843335,93.062679109,0,2284346.77,8462903.93,100314,24310,0.2671567798,22.771963734,93.967370218,0,2263129.03,9117624.5,102774,24351,0.2445783765,22.020443205,92.937827194,0,2205250.12,9207340.5,102241,25199,0.2374213122,21.569136843,87.513398151,0,2148445.86,9436429.6,104574,25498,0.2260914871,20.544742097,84.259387403,0,-0.047720338,-0.090606079
Amiloride HCl,Amiloride HCl,1,Par Pharm.,1113843.77,2071909,24465,8750,0.5375929976,45.528051093,127.29643086,0,935074.02,2102307.5,23726,7611,0.4447846093,39.411363905,122.85823413,0,860629.67,2288660.5,23608,6780,0.3760407758,36.455001271,126.9365295,0,769116.29,2238530.5,23092,6768,0.3435808849,33.306612247,113.64011377,0,676177.69,2153984.5,21883,6335,0.3139194781,30.89967966,106.73680979,0,-0.086330201,-0.125839527
